DATAFLOW,LAST UPDATE,freq,indic_ur,cities,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR030F,2013,297467,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR030F,2014,301138,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR030F,2015,304178,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR030F,2016,305627,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR030F,2017,307374,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR030F,2018,309635,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR030F,2019,314880,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR031F,2013,457623,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR031F,2014,460457,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR031F,2015,463538,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR031F,2016,465382,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR031F,2017,467642,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR031F,2018,469526,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR031F,2019,472161,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR032F,2013,324430,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR032F,2014,325131,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR032F,2015,325055,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR032F,2016,324666,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR032F,2017,324511,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR032F,2018,323789,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR032F,2019,323239,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR034F,2013,364042,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR034F,2014,365490,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR034F,2015,367345,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR034F,2016,368613,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR034F,2017,370033,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR034F,2018,371072,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR034F,2019,372895,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR035F,2013,350894,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR035F,2014,351315,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR035F,2015,352225,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR035F,2016,353759,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR035F,2017,354520,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR035F,2018,354033,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR035F,2019,354821,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR036F,2013,264986,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR036F,2014,265839,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR036F,2015,265577,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR036F,2016,264152,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR036F,2017,262803,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR036F,2018,262045,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR036F,2019,260788,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR037F,2013,397576,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR037F,2014,401041,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR037F,2015,405736,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR037F,2016,409160,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR037F,2017,409557,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR037F,2018,411617,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR037F,2019,415266,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR038F,2013,272507,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR038F,2014,277895,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR038F,2015,281367,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR038F,2016,284253,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR038F,2017,286515,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR038F,2018,289199,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR038F,2019,293608,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR039F,2013,274810,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR039F,2014,275692,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR039F,2015,276829,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR039F,2016,277576,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR039F,2017,277937,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR039F,2018,279191,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR039F,2019,280868,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR040F,2013,255474,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR040F,2014,258393,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR040F,2015,262242,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR040F,2016,265834,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR040F,2017,269610,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR040F,2018,273137,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR040F,2019,276790,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR042F,2013,275758,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR042F,2014,277187,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR042F,2015,277503,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR042F,2016,278280,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR042F,2017,279139,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR042F,2018,278948,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR042F,2019,279384,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR043F,2013,326432,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR043F,2014,330108,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR043F,2015,331508,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR043F,2016,333313,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR043F,2017,334289,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR043F,2018,334814,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR043F,2019,336135,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR044F,2013,213876,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR044F,2014,215745,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR044F,2015,216920,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR044F,2016,217290,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR044F,2017,218881,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR044F,2018,219350,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR044F,2019,219844,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR045F,2013,335950,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR045F,2014,337307,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR045F,2015,338203,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR045F,2016,337983,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR045F,2017,338210,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR045F,2018,338345,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR045F,2019,338180,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR046F,2013,369674,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR046F,2014,368173,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR046F,2015,365409,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR046F,2016,361277,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR046F,2017,357717,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR046F,2018,354241,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR046F,2019,350298,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR047F,2013,270777,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR047F,2014,272484,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR047F,2015,274371,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR047F,2016,275514,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR047F,2017,276836,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR047F,2018,278167,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR047F,2019,279668,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR048F,2013,244034,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR048F,2014,246497,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR048F,2015,249150,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR048F,2016,250778,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR048F,2017,252638,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR048F,2018,254254,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR048F,2019,255135,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR049F,2013,118460,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR049F,2014,119828,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR049F,2015,120977,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR049F,2016,122271,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR049F,2017,121984,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR049F,2018,124220,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR049F,2019,125634,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR050F,2013,244080,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR050F,2014,247017,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR050F,2015,248106,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR050F,2016,249653,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR050F,2017,251324,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR050F,2018,253430,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR050F,2019,255790,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR052F,2013,200173,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR052F,2014,199184,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR052F,2015,198288,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR052F,2016,197964,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR052F,2017,198530,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR052F,2018,198241,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR052F,2019,198009,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR054F,2013,227448,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR054F,2014,230395,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR054F,2015,232423,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR054F,2016,233823,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR054F,2017,235308,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR054F,2018,237909,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR054F,2019,241129,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR055F,2013,221869,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR055F,2014,222142,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR055F,2015,222934,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR055F,2016,223826,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR055F,2017,224862,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR055F,2018,225884,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR055F,2019,227128,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR056F,2013,154362,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR056F,2014,154260,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR056F,2015,154062,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR056F,2016,153715,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR056F,2017,152860,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR056F,2018,152630,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR056F,2019,151824,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR057F,2013,186300,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR057F,2014,188543,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR057F,2015,189575,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR057F,2016,191177,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR057F,2017,193297,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR057F,2018,194901,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR057F,2019,196927,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR058F,2013,169039,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR058F,2014,169920,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR058F,2015,171086,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR058F,2016,171035,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR058F,2017,170763,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR058F,2018,170581,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR058F,2019,170763,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR060F,2013,163325,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR060F,2014,162962,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR060F,2015,162558,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR060F,2016,161526,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR060F,2017,160337,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR060F,2018,160130,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR060F,2019,159558,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR061F,2013,147881,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR061F,2014,152259,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR061F,2015,152082,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR061F,2016,151188,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR061F,2017,150395,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR061F,2018,149673,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR061F,2019,149422,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR062F,2017,256518,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR063F,2013,181687,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR063F,2014,180895,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR063F,2015,181015,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR063F,2016,180440,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR063F,2017,179980,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR063F,2018,180158,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR063F,2019,180026,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR064F,2013,156214,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR064F,2014,157145,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR064F,2015,157076,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR064F,2016,157423,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR064F,2017,157541,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR064F,2018,158047,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR064F,2019,158499,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR065F,2013,196023,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR065F,2014,197355,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR065F,2015,199541,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR065F,2016,199596,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR065F,2017,199233,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR065F,2018,199234,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR065F,2019,199677,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR068F,2013,177443,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR068F,2014,176750,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR068F,2015,176480,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR068F,2016,175903,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR068F,2017,174729,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR068F,2018,174771,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR068F,2019,174562,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR069F,2013,199296,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR069F,2014,199419,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR069F,2015,200021,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR069F,2016,200310,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR069F,2017,200473,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR069F,2018,200829,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR069F,2019,200781,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR070F,2013,232798,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR070F,2014,233745,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR070F,2015,234205,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR070F,2016,234039,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR070F,2017,234042,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR070F,2018,235702,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR070F,2019,237041,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR071F,2013,136061,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR071F,2014,136046,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR071F,2015,136150,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR071F,2016,135796,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR071F,2017,134435,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR071F,2018,133597,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR071F,2019,133038,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR072F,2013,123085,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR072F,2014,126761,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR072F,2015,131922,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR072F,2016,137964,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR072F,2017,138920,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR072F,2018,144501,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR072F,2019,147943,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR073F,2013,298146,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR073F,2014,298986,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR073F,2015,299392,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR073F,2016,300875,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR073F,2017,302104,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR073F,2018,303051,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR073F,2019,305306,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR074F,2013,52656,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR074F,2014,52803,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR074F,2015,53524,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR074F,2016,53220,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR074F,2017,53365,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR074F,2018,53589,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR074F,2019,53120,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR075F,2013,193411,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR075F,2014,195041,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR075F,2015,196814,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR075F,2016,198151,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR075F,2017,199924,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR075F,2018,201411,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR075F,2019,203403,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR076F,2013,392003,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR076F,2014,400974,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR076F,2015,409521,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR076F,2016,416247,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR076F,2017,421855,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,FR076F,2018,428003,
