IT052C,47240,48131,48141,47999,48131,48177,48265,48058,47454
IT053C,69901,70171,70347,70396,70595,70514,70008,69999,69911
IT054C,56085,56043,55644,55540,55354,55127,52861,52546,53457
IT055C,60338,60397,60058,59874,59623,59470,58389,58145,57891
IT056C,50513,50812,50868,50786,50883,51005,50646,50411,49805
IT057C,54877,55424,55517,55422,55390,55385,54706,54629,53934
IT058C,67408,69530,70419,70699,71060,71148,72128,72369,71730
IT059C,56816,58063,58295,58396,58517,58540,55428,55324,57223
IT060C,75618,76826,76723,75827,75458,74858,72890,72187,72491
IT061C,54271,55854,55615,55387,55373,55047,53714,53409,53025
IT062C,50789,53557,53986,54211,54311,54710,51666,52335,57838
IT063C,39888,41126,41064,40853,40813,40826,40373,40278,40722
IT064C,242267,241997,240414,238439,236962,234293,229280,227424,222329
IT065C,187159,191268,191002,191150,192469,193325,193723,194223,201410
IT066C,177714,187938,190284,192836,194417,195687,198606,200455,195998
IT067C,156998,160512,159542,159219,158916,158371,157457,157017,155370
IT068C,163928,172525,171655,171345,171491,171944,170887,171084,170601
IT069C,154288,158784,158911,159116,159057,159115,158923,158247,156463
IT070C,131842,133423,133682,133155,132009,132278,132931,132899,131669
IT071C,143731,146856,147578,147750,148908,149403,148981,149335,150240
IT072C,118644,122304,122503,122291,122031,121605,119710,119056,117053
IT073C,115072,118717,119002,119381,120287,120923,120569,120783,119993
IT074C,116029,118359,118255,117913,117946,117863,118360,118292,117407
IT075C,119426,125375,125496,125985,126151,126470,126952,127037,127560
IT076C,113639,113655,113599,112953,112198,111620,109837,109855,111113
IT077C,109382,112227,112133,111501,111455,111189,110554,110003,107982
IT078C,101933,104736,104452,104380,104284,104183,103278,103287,102225
IT079C,89446,93805,93963,93943,93839,93980,93191,92876,91089
IT080C,98352,99232,99434,99543,99469,99419,98483,98259,97373
IT081C,79216,81536,81837,82087,82143,82036,81893,81912,81643
IT082C,88611,89165,88667,88302,87820,87141,85397,84465,83690
IT083C,68967,69293,69182,68759,68528,67923,66289,65841,65378
IT084C,69816,72812,73030,73313,73500,73638,71374,71438,72579
IT085C,100432,100333,100518,100440,100331,99857,98712,98414,97489
IT086C,55786,55680,56221,56217,56076,56031,55610,55405,54848
IT087C,68304,70967,70230,69753,69605,69439,69925,70019,69349
LT001C,537152,539707,542626,543493,545280,547484,552131,561836,556490
LT002C,306888,304012,301357,297846,292691,288363,286754,289364,298753
LT003C,97343,96328,95202,93598,91054,88678,87139,85885,89100
LT004C,57281,56357,55614,54431,52792,51534,50422,49895,52727
LT005C,158541,157305,156141,154326,151309,148908,147892,149116,152008
LT006C,106470,105610,104569,102981,101214,100575,100131,101511,100653
LU001C,103641,107247,111287,115227,,,,,
LV001C,643615,643368,641007,639342,641201,632479,626147,621120,614618
LV002C,73469,71926,71125,70610,69406,68912,68569,68313,67964
LV003C,57773,57332,57180,57028,56702,55960,55415,55517,55336
LV004C,89184,87403,86435,85540,84288,82879,82029,81587,80627
MT001C,201559,,212885,218960,224437,233246,243083,255266,256507
NL001C,799278,810938,,960402,,,996915,1009238,1009626
NL002C,94505,94866,,184235,,,188764,190991,192427
NL003C,72729,72459,,72436,,,72849,73107,73132
NL004C,195213,196013,,198077,,,207904,211893,214715
NL005C,72913,106784,,107943,,,110986,111897,112587
NL006C,149662,150897,,153586,,,156286,157276,157462
NL007C,157315,157545,,159050,,,162445,163818,164781
NL008C,149827,150823,,168815,,,174209,176319,177438
NL009C,,,,67053,,,67963,68599,68836
NL010C,66287,66419,,66230,,,66811,67496,67514
NL011C,178140,179623,,181349,,,183873,184069,184126
NL012C,98581,98322,,98871,,,99957,100719,101236
NL013C,109823,110656,,150224,,,154484,156829,158165
NL014C,218433,220920,,269061,,,276979,279860,281191
NL015C,158627,158586,,158289,,,158986,159640,159732
NL016C,70904,70941,,71196,,,73181,73427,73681
NL017C,505856,508940,,744315,,,769888,780417,783554
NL018C,195418,198317,,200908,,,231299,232874,233273
NL019C,153093,155147,,274620,,,280309,282355,282183
NL020C,144153,144060,,144505,,,154235,156002,157789
NL021C,,,,92965,,,93868,94474,94686
NL022C,88747,88259,,199324,,,198168,198101,197310
NL023C,89023,89256,,90133,,,91524,92423,92627
NL024C,80952,80957,,81051,,,80683,81140,81049
NL025C,142817,143733,,151635,,,154205,155111,155490
NL026C,86017,86426,,87822,,,90238,90831,91235
NL027C,71360,71703,,72172,,,73004,73261,73619
NL028C,95949,107342,,107868,,,123107,124084,124481
NL029C,118748,121163,,262145,,,267215,268344,268179
NL030C,75778,76142,,76777,,,77893,78598,79811
NL031C,121819,122488,,122473,,,121565,121575,120227
NL032C,,,,92314,,,92915,93182,93322
NL033C,166382,168292,,172082,,,176731,177659,177359
NL034C,72375,72561,,134093,,,110068,110809,111254
NL035C,,,,90006,,,91451,91915,92526
NL036C,79482,79576,,79885,,,80117,81249,81683
NL037C,616294,618357,,1210065,,,1232747,1242359,1244332
NL038C,77155,77027,,76948,,,77032,77251,77200
NL039C,94024,93691,,118598,,,117622,117436,116618
NL040C,,,,70013,,,70961,71474,71698
NL041C,208527,210267,,212915,,,217259,219789,221947
NL042C,321916,328164,,434777,,,450062,455168,457055
NL043C,,,,63810,,,65589,66493,66912
NL044C,100159,100428,,100352,,,101603,101802,101988
NL045C,149622,150598,,152419,,,155885,156794,156901
NL046C,123092,123561,,124088,,,124944,125285,125267
NL047C,122562,123159,,124897,,,127497,128840,129840
NO001C,623966,,,,,,,,
NO002C,267950,,,,,,,,
NO003C,179692,,,,,,,,
NO004C,129191,,,,,,,,
PL001C,1724404,1735442,,,1764615,1777972,,,
PL002C,711332,706004,,,690422,685285,,,
PL003C,758992,761873,,,767348,771069,,,
PL004C,632067,634487,,,638586,640648,,,
PL005C,548028,545680,,,538633,536438,,,
PL006C,461531,461489,,,464254,466631,,,
PL007C,408172,407180,,,403883,402465,,,
PL008C,359428,357652,,,352313,350178,,,
PL009C,343598,341722,,,339850,339682,,,
PL010C,304362,301834,,,296262,294510,,,
PL011C,295282,295459,,,297288,297459,,,
PL012C,199870,198857,,,196804,195774,,,
PL013C,203447,203158,,,202562,202074,,,
PL014C,174675,173831,,,173070,172362,,,
PL015C,183108,185123,,,189662,191564,,,
PL016C,120146,119574,,,128140,128137,,,
PL017C,124344,124145,,,124295,123921,,,
PL018C,118405,118920,,,139819,140297,,,
PL019C,81985,81408,,,80072,79480,,,
PL020C,83943,83853,,,84041,83896,,,
PL021C,69317,69316,,,69554,69827,,,
PL022C,77224,76547,,,74834,74151,,,
PL023C,62038,62051,,,62243,62456,,,
PL024C,232318,230123,,,224376,222292,,,
PL025C,218466,217201,,,214566,213029,,,
PL026C,122815,122224,,,120787,120000,,,
PL027C,103997,103373,,,101625,100975,,,
PL028C,109170,108605,,,107670,107321,,,
PL029C,93936,93206,,,91465,91007,,,
PL030C,91235,90794,,,89590,89128,,,
PL031C,76347,76603,,,77653,77872,,,
PL032C,75903,75608,,,74312,73670,,,
PL033C,74053,73658,,,72892,72581,,,
PL034C,74609,74333,,,73791,73398,,,
PL035C,75001,74564,,,73577,73114,,,
PL036C,72277,71728,,,69852,69051,,,
PL037C,69883,69686,,,68943,68479,,,
PL038C,69328,68922,,,68195,67938,,,
PL039C,72890,72754,,,72364,72050,,,
PL040C,63638,63441,,,61808,61251,,,
PL041C,65255,65055,,,64354,63813,,,
PL042C,65481,64855,,,63333,62670,,,
PL043C,67688,67207,,,65823,65283,,,
PL044C,68997,68836,,,68179,67615,,,
PL045C,63692,63291,,,61903,61182,,,
PL046C,64893,64513,,,63238,62649,,,
PL047C,62711,62779,,,63092,63000,,,
PL048C,64589,64616,,,64197,63952,,,
PL049C,59182,58802,,,57671,57310,,,
PL050C,57503,57390,,,56690,56529,,,
PL051C,60610,60573,,,60257,60279,,,
PL052C,59790,60103,,,61523,61928,,,
PL053C,248042,247820,,,246306,246309,,,
PL054C,211275,209274,,,204013,202036,,,
PL055C,185450,184415,,,181309,179806,,,
PL056C,178357,177188,,,174349,173374,,,
PL057C,173439,172306,,,168394,166795,,,
PL058C,173699,173013,,,171505,171259,,,
PL059C,141521,140669,,,138578,138000,,,
PL060C,140173,140052,,,139129,138696,,,
PL061C,128799,128621,,,128211,127831,,,
PL062C,117926,116691,,,113621,112594,,,
PL063C,122899,122368,,,120895,120142,,,
PL064C,114885,113939,,,111752,110802,,,
PL065C,112120,111376,,,109650,109062,,,
PL066C,110761,110337,,,109021,108434,,,
PL067C,101992,101343,,,100324,99752,,,
PL068C,97676,97176,,,95629,95045,,,
PT001C,1849472,1837852,1835785,1835894,1842352,1851077,1859838,1872036,1880038
PT002C,968905,962418,956023,950728,948613,949694,951805,955864,968794
PT003C,182110,181847,181553,181502,181182,181382,181919,182679,193444
PT004C,109149,108053,106721,105562,104813,104442,104129,104024,106057
PT005C,139151,136964,135592,134578,134348,134156,133724,134166,141280
PT006C,119799,118689,118166,117780,116979,116330,115758,115126,124005
PT007C,68876,68768,68517,68403,68352,68055,67864,67935,67250
PT008C,77675,77229,76935,76882,77241,77630,77916,78734,81137
PT009C,62281,61334,61214,61019,61073,60920,60974,61015,67767
PT010C,98778,98424,98093,98164,97849,97423,96991,97249,99779
PT011C,87896,87243,86620,86136,85445,85017,84636,84417,85989
PT012C,87020,86876,86668,86554,86263,86115,86072,86067,84430
PT013C,63282,62999,62707,62522,62344,62376,62510,62784,64354
PT014C,379963,379756,380934,382521,383946,386038,388434,391402,386122
PT015C,157214,156310,155508,154920,153995,153294,152792,152309,156963
PT016C,138710,139110,139918,140614,140844,141227,141603,141957,137798
RO001C,2134030,2110878,2107399,,2112483,2131034,,,
RO002C,320819,321427,321916,,323484,324960,,,
RO003C,333650,333825,333210,,330014,328186,,,
RO004C,308144,307193,305946,,302783,301269,,,
RO005C,215319,213089,210699,,205172,202740,,,
RO006C,223718,223317,222850,,221796,221407,,,
RO007C,194952,196447,197362,,197285,197155,,,
RO008C,180224,179716,179155,,177464,176846,,,
RO009C,169741,169820,169880,,169177,168697,,,
RO010C,151684,151129,150286,,148490,147674,,,
RO011C,116833,116355,115369,,113396,112786,,,
RO012C,78553,78102,77735,,76380,75810,,,
RO013C,70194,69674,69105,,67721,67121,,,
RO014C,73717,73979,74283,,74574,74659,,,
RO015C,95470,95127,94474,,92936,92205,,,
RO016C,97643,97336,96887,,95869,95351,,,
RO017C,91101,90503,89747,,87698,86520,,,
RO018C,94819,94240,93626,,92090,91884,,,
RO019C,85430,85074,84593,,83389,82931,,,
RO020C,74068,73580,72926,,71431,70680,,,
RO021C,71767,71254,70747,,69479,69229,,,
RO022C,92448,92892,93415,,93950,94139,,,
RO023C,320318,319266,317974,,314816,313021,,,
RO024C,350924,357868,363312,,373507,378954,,,
RO025C,306895,306046,304610,,303069,304050,,,
RO026C,291921,291363,290955,,289878,289360,,,
RO027C,235698,235041,233762,,229641,227445,,,
RO028C,177965,177485,176803,,175047,173985,,,
RO029C,149031,148429,147897,,146241,145444,,,
RO030C,137753,136773,135662,,133376,132288,,,
RO031C,124096,123438,122560,,120736,119788,,,
RO032C,123922,122999,122433,,120902,120153,,,
RO033C,119348,119252,118832,,118111,117776,,,
RO034C,116311,116082,116666,,122231,124589,,,
RO035C,111580,110768,109730,,107614,106707,,,
SE001C,1637551,1665006,1689952,,1716807,1745766,,,
SE002C,,,,,556640,564039,,,
SE003C,,,,,328494,333633,,,
SE004C,,,,,135297,137481,,,
SE005C,,,,,122892,125080,,,
SE006C,,,,,214559,219914,,,
SE007C,,,,,155817,158520,,,
SE008C,,,,,146631,150291,,,
SE010C,,,,,147420,150134,,,
SE011C,,,,,139363,140927,,,
SE012C,,,,,140547,143304,,,
SE013C,,,,,118542,121274,,,
SE014C,,,,,109880,111026,,,
SI001C,282994,285857,287218,288307,288919,289518,292988,295504,
SI002C,111374,112088,112325,111832,111079,110871,112065,112682,
SK001C,415589,417389,419678,422932,425923,429564,432864,437726,475503
SK002C,240164,239797,239464,239200,239141,239095,238757,238593,229040
SK003C,79583,79368,79027,78758,78635,78484,78327,78084,76018
SK004C,78607,78351,78033,77670,77374,77048,76655,76533,78489
SK005C,91352,90923,90187,89959,89618,89138,88680,88464,84824
SK006C,81382,81273,81155,81114,81041,80978,80810,80727,82656
SK007C,66073,65978,65713,65596,65536,65382,65207,65033,63803
SK008C,55883,55886,55857,55698,55593,55537,55333,55383,54740
UK001C,8362500,8477600,8606201,8730803,8797330,8866541,,,
UK002C,1088900,1096800,1106334,1117938,1132600,1139249,,,
UK003C,759600,763900,770230,777902,782967,787020,,,
UK004C,595800,598100,602990,610705,618045,623715,,,
UK005C,525500,527300,529666,532728,533670,535987,,,
UK006C,470200,471900,475827,481579,489577,493182,,,
UK007C,485100,490100,495710,502990,510190,515855,,,
UK008C,512600,517300,525254,535778,543410,546564,,,
UK009C,350100,353000,355727,359314,361962,363502,,,
UK010C,558700,561900,566743,572581,575920,580148,,,
UK011C,435000,440000,445901,451771,457609,461329,,,
UK012C,334548,335982,337869,339243,339900,341049,,,
UK013C,284600,288300,291359,294681,294778,298019,,,
UK014C,332700,335700,340140,345485,351527,354379,,,
UK015C,226100,228100,229635,230095,229320,228180,,,
UK016C,125900,127600,129711,131353,124777,125339,,,
UK017C,120600,123100,125818,128555,128219,129672,,,
UK018C,95100,95900,96634,97430,97912,98739,,,
UK019C,103300,104500,105780,106554,106168,106253,,,
UK020C,85100,85700,86233,86775,87512,87747,,,
UK021C,136200,136600,136681,136679,135490,135849,,,
UK022C,207100,208300,210422,213295,214027,214926,,,
UK023C,100000,100600,101085,101833,102121,102103,,,
UK024C,326500,333600,341407,349148,356682,363467,,,
UK025C,257400,257600,258353,259618,260354,260659,,,
UK026C,250100,250600,251338,252437,254519,255606,,,
UK027C,251300,252300,253697,255514,258972,260967,,,
UK028C,309800,312600,316585,322092,326994,330139,,,
UK029C,320300,320600,320907,321069,322506,323016,,,
UK030C,178900,181100,183448,186313,187812,190392,,,
UK031C,160200,162100,164227,166105,169411,171460,,,
UK032C,140400,142000,144519,147050,147311,147833,,,
UK033C,136200,137600,139091,140212,141083,141578,,,
UK034C,125900,126100,126247,126669,128167,128781,,,
UK035C,115600,115900,116173,116655,117709,118058,,,
UK036C,120900,122500,123768,125201,126699,128404,,,
UK037C,114700,115300,115852,116371,117245,118063,,,
UK038C,105300,105400,105378,105518,106337,106457,,,
UK039C,105900,106500,107300,108171,109439,109829,,,
UK040C,105000,105600,106225,106996,108228,108709,,,
UK041C,103900,104200,104348,104424,104553,104604,,,
UK042C,87000,87100,87331,87447,87601,88116,,,
UK043C,97700,98000,98420,98916,99205,99394,,,
UK044C,99500,99500,99431,99565,101275,101148,,,
UK045C,92500,92600,92542,92655,92932,93131,,,
UK046C,98000,98300,98542,98535,98820,99618,,,
UK047C,100300,101000,102006,102760,103127,103206,,,
UK048C,90500,90900,91295,91867,92858,92834,,,
UK049C,80100,80100,80218,80383,80401,80613,,,
UK050C,84500,84500,84607,84857,85146,85097,,,
UK051C,77100,77100,77127,77048,76769,76603,,,
UK052C,83000,84000,84981,85696,86029,86393,,,
UK053C,125800,126200,126441,126716,127451,128014,,,
UK054C,426900,429600,432671,435684,436191,437936,,,
UK055C,337800,337800,338130,338825,339675,340070,,,
UK056C,328700,330500,332569,335297,338942,342914,,,
UK057C,314000,315100,316132,317049,318489,320023,,,
UK058C,319200,320300,321499,322541,324088,325369,,,
UK059C,303200,303900,304499,305605,308157,309741,,,
UK060C,284500,285900,287744,289645,290433,291410,,,
UK061C,273500,273400,273619,273984,274721,274993,,,
UK062C,312800,315500,318087,321084,324046,326419,,,
UK063C,275900,276500,277020,277556,277278,277333,,,
UK064C,279500,280200,281029,282367,284175,285093,,,
UK065C,271500,273200,275134,277405,280090,282336,,,
UK066C,269700,272600,275254,277517,277287,277736,,,
UK067C,258500,259400,260428,261358,262759,264023,,,
UK068C,276900,279600,283176,287253,287664,289275,,,
UK069C,258600,260400,262129,263456,262713,263085,,,
UK070C,240000,240800,241840,243448,244971,245973,,,
UK071C,251000,251900,253357,255242,256619,257104,,,
UK072C,234700,236800,238581,240269,242594,244270,,,
UK073C,240800,243700,247414,251906,251368,252578,,,
UK074C,226600,228000,229794,231774,233054,234691,,,
UK075C,238000,240500,243827,247170,249727,252870,,,
UK076C,220400,220700,221232,222441,223614,224658,,,
UK077C,229300,231300,232873,233981,234852,235932,,,
UK078C,254000,257500,260504,263121,266881,268064,,,
UK079C,212100,212500,213579,215180,217405,219230,,,
UK080C,208100,209400,210168,211104,213050,214421,,,
UK081C,215700,218100,220979,223968,225078,225401,,,
UK082C,201800,202400,202619,202901,204024,205229,,,
UK083C,200100,200300,200751,201294,202524,202464,,,
UK084C,204400,205800,207062,208252,209339,209626,,,
UK085C,206900,209500,212836,215751,215286,214384,,,
UK086C,201200,203400,205648,207612,207542,209028,,,
UK087C,186400,187000,187679,188277,189066,189868,,,
UK088C,213000,214900,216480,217533,219472,221180,,,
UK089C,192800,193700,194461,195242,196223,196850,,,
UK090C,176200,176700,177400,178034,178906,179690,,,
UK091C,177400,179400,181121,182550,184124,185171,,,
UK092C,187700,190100,192953,196087,194203,194554,,,
UK093C,175300,176900,178317,179251,181207,182136,,,
UK094C,168100,168900,170300,172068,174748,176784,,,
UK095C,159800,159800,159687,159357,159827,159824,,,
UK096C,169800,170900,172136,173364,175196,176637,,,
UK097C,187400,189400,192221,195538,197825,199978,,,
UK098C,176800,179000,182180,185287,188866,191311,,,
UK099C,148500,148600,148706,149045,149375,149910,,,
UK100C,171200,172400,173363,174222,175282,175533,,,
UK101C,160300,162700,165088,167502,169363,170768,,,
UK102C,148000,148200,148170,148240,148490,148730,,,
UK103C,157000,157400,158075,158920,159755,160235,,,
UK104C,158200,160000,161282,162203,162888,163139,,,
UK105C,141700,141000,140040,139387,139927,139588,,,
UK106C,158300,160600,163159,165430,166725,168843,,,
UK107C,147500,149000,150546,152021,152881,153798,,,
UK108C,147500,147100,146795,146948,148617,148857,,,
UK109C,146300,146700,147305,148459,150482,152394,,,
UK110C,138800,139000,139314,139954,140483,140592,,,
UK111C,153700,156400,158786,160433,154937,154455,,,
UK112C,131800,132500,133179,133628,134827,135514,,,
UK113C,140500,140400,140877,141552,141185,141582,,,
UK114C,142500,144000,145316,146040,147060,147234,,,
UK115C,138600,138900,139664,140171,139885,141383,,,
UK116C,124700,125600,126549,127756,128545,129227,,,
UK117C,135100,136700,138172,139957,140109,140745,,,
UK118C,142400,143800,145155,146458,148252,148940,,,
UK119C,330600,331600,333064,334799,336855,339244,,,
UK120C,134600,134800,135283,135754,138498,138006,,,
UK121C,116000,116200,116638,117156,117173,117109,,,
UK122C,124000,125100,126404,127823,128719,129184,,,
UK123C,115800,117300,118504,119215,120054,121027,,,
UK124C,108000,108000,108089,108282,108331,108331,,,
UK125C,108600,109400,110374,111120,111605,112056,,,
UK126C,,,95954,96588,96626,96721,,,
UK127C,,,84480,85018,85501,85396,,,
UK128C,,,128952,129331,130022,131159,,,
UK129C,,,95319,95835,95954,95480,,,
UK130C,,,102972,103629,105821,106772,,,
UK131C,,,66144,67521,68918,70184,,,
UK132C,,,97298,98326,99600,100759,,,
UK133C,,,,79330,78960,78455,,,
UK134C,,,,175245,176380,177310,,,
UK135C,148626,148915,149336,149808,150320,150588,,,
